"Entity#","Name","Type","Filing Date","Exp. Date","Status","Location","County","State","View Report"
"199400","L. D. PENN AND SON, INC.","CORPORATION FOR PROFIT","01/02/1947","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"447713","L. E. GREGG & SON, INC.","CORPORATION FOR PROFIT","12/27/1973","-","Cancelled","ROCKY RIVER","CUYAHOGA","OHIO","SHOW DETAILS"
"562591","L. E. KING & SON EXCAVATING, INC.","CORPORATION FOR PROFIT","10/14/1980","-","Dead","GRANVILLE","LICKING","OHIO","SHOW DETAILS"
"2041254","L. EUGENE SMITH & SON FUNERAL HOMES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/12/2011","-","Active","--","-","-","SHOW DETAILS"
"449258","L. F. WHITNEY & SON TRUCKING, INC.","CORPORATION FOR PROFIT","02/04/1974","-","Cancelled","YOUNGSTOWN(LIBERTY TWP.)","TRUMBULL","OHIO","SHOW DETAILS"
"1814172","L. FISHMAN & SON, INC.","FOREIGN CORPORATION","10/23/2008","-","Active","-","-","MARYLAND","SHOW DETAILS"
"349635","L. HOSTETLER & SON, INC.","CORPORATION FOR PROFIT","04/01/1966","-","Active","SMITHVILLE","WAYNE","OHIO","SHOW DETAILS"
"253086","L. J. BEAL & SON, INC.","FOREIGN CORPORATION","02/16/1956","-","Active","-","-","MICHIGAN","SHOW DETAILS"
"FN7366","L. R. DYE & SON LEASING","FICTITIOUS NAMES","01/02/1979","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1164486","L. R. JONES & SON INC.","CORPORATION FOR PROFIT","06/28/2000","-","Cancelled","PRAIRIE TWP-","FRANKLIN","-","SHOW DETAILS"
"443316","L. SENSABAUGH & SON TRUCKING INC.","CORPORATION FOR PROFIT","08/21/1973","-","Cancelled","GEN","Conversion","OHIO","SHOW DETAILS"
"251820","L. SMITH & SON, INC.","CORPORATION FOR PROFIT","12/29/1955","-","Dead","ANTWERP VL","Conversion","OHIO","SHOW DETAILS"
"1698062","L. SOUTHWORTH & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","05/03/2007","-","Active","--","-","-","SHOW DETAILS"
"513118","L. W. KLINE & SON, INC.","CORPORATION FOR PROFIT","03/20/1978","-","Cancelled","IRONTON","LAWRENCE","OHIO","SHOW DETAILS"
"1034666","L. WOOD & SON AUTO PARTS","FICTITIOUS NAMES","09/08/1998","09/08/2023","Active","--","-","-","SHOW DETAILS"
"FN79807","L. WOOD & SON AUTO RENTAL","FICTITIOUS NAMES","10/31/1997","10/31/2022","Active","--","-","-","SHOW DETAILS"
"FN79102","L. WOOD & SON AUTO SERVICE AND BODY SHOP","FICTITIOUS NAMES","09/05/1997","09/05/2022","Active","--","-","-","SHOW DETAILS"
"988511","L. WOOD & SON LTD.","DOMESTIC LIMITED LIABILITY COMPANY","08/18/1997","-","Active","-","-","OHIO","SHOW DETAILS"
"FN79103","L. WOOD & SON TOWING AND RECOVERY","FICTITIOUS NAMES","09/05/1997","09/05/2022","Active","--","-","-","SHOW DETAILS"
"319411","L.C. CASSIDY & SON, INC. (CASCO, INC.)","FOREIGN CORPORATION","04/16/1963","-","Dead","-","-","INDIANA","SHOW DETAILS"
"FN71733","L.C. CASSIDY AND SON INSULATION","FICTITIOUS NAMES","08/24/1995","-","Dead","-","Conversion","-","SHOW DETAILS"
"FN71734","L.C. CASSIDY AND SON INSULATION","FICTITIOUS NAMES","08/24/1995","-","Dead","-","Conversion","-","SHOW DETAILS"
"FN132","L.C. GERDEMAN & SON","FICTITIOUS NAMES","11/25/1977","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1535940","L.D. FUNK & SON TRUCKING, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","04/13/2005","-","Active","--","-","-","SHOW DETAILS"
"806885","L.R. GOOD & SON, INC.","CORPORATION FOR PROFIT","11/12/1991","-","Active","ALEXANDRIA","LICKING","OHIO","SHOW DETAILS"
"1467556","L.R. JONES & SON LTD","DOMESTIC LIMITED LIABILITY COMPANY","05/29/2004","-","Active","--","-","-","SHOW DETAILS"
"FN79411","L.WOOD & SON AUTO SALES","FICTITIOUS NAMES","10/31/1997","10/31/2022","Active","--","-","-","SHOW DETAILS"
"FN18721","LACEY & SON LANDSCAPING","FICTITIOUS NAMES","04/28/1983","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1372206","LADMAN & SON ROOFING & SIDING LTD.","DOMESTIC LIMITED LIABILITY COMPANY","03/03/2003","-","Dead","--","-","-","SHOW DETAILS"
"FN4357","LADMAN & SON ROOFING COMPANY","FICTITIOUS NAMES","07/28/1978","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"922868","LAMAR STEWART & SON, INC.","CORPORATION FOR PROFIT","11/09/1995","-","Active","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"291108","LAMBERT AND SON, INC.","CORPORATION FOR PROFIT","05/26/1960","-","Active","CENTERVILLE","MONTGOMERY","OHIO","SHOW DETAILS"
"901988","LAMGADAY & SON INC.","CORPORATION FOR PROFIT","04/19/1995","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"1899073","LANCASTER & SON EXCAVATING, LLC","DOMESTIC LIMITED LIABILITY COMPANY","12/02/2009","-","Active","--","-","-","SHOW DETAILS"
"1543062","LANCASTER AND SON CONTRACTING","FICTITIOUS NAMES","05/16/2005","05/16/2010","Cancelled","--","-","-","SHOW DETAILS"
"1027631","LANE & SON PEST MANAGEMENT, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","08/14/1998","-","Dead","--","-","-","SHOW DETAILS"
"3946226","LARKIN & SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","09/29/2016","-","Active","--","-","-","SHOW DETAILS"
"2097914","LARRY & SON CONTRACTING","FICTITIOUS NAMES","04/06/2012","04/06/2017","Cancelled","--","-","-","SHOW DETAILS"
"1304095","LARRY AND SON CARPENTER SERVICE INC.","CORPORATION FOR PROFIT","03/05/2002","-","Cancelled","CRIDERSVILLE-","ALLEN","-","SHOW DETAILS"
"806242","LARRY BAKE & SON, INC.","CORPORATION FOR PROFIT","10/29/1991","-","Active","MONROE","BUTLER","OHIO","SHOW DETAILS"
"1776602","LASSITER & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","04/25/2008","-","Active","--","-","-","SHOW DETAILS"
"674747","LASZLO MAGYAR AND SON, INC.","CORPORATION FOR PROFIT","03/31/1986","-","Cancelled","PARMA","CUYAHOGA","OHIO","SHOW DETAILS"
"327220","LAURIS C. JONES & SON, INC.","CORPORATION FOR PROFIT","02/04/1964","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"1421816","LAWRENCE AND SON PROPERTIES, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","11/05/2003","-","Dead","--","-","-","SHOW DETAILS"
"1298251","LAWRENCE J. SMITH DAUGHTER & SON, INC.","CORPORATION FOR PROFIT","02/13/2002","-","Cancelled","RICHMOND HEIGHTS-","CUYAHOGA","-","SHOW DETAILS"
"870212","LAWSON & SON, INC.","CORPORATION FOR PROFIT","04/25/1994","-","Cancelled","DELAWARE","DELAWARE","OHIO","SHOW DETAILS"
"1717920","LAYMAN AND SON CONSTRUCTION, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/06/2007","-","Active","--","-","-","SHOW DETAILS"
"631544","LEACH AND SON TRUCK PARTS AND SERVICE, INC.","CORPORATION FOR PROFIT","03/26/1984","-","Dead","HARTVILLE","STARK","OHIO","SHOW DETAILS"
"419063","LECKY & SON, INC.","CORPORATION FOR PROFIT","01/01/1972","-","Dead","MILLERSBURG","HOLMES","OHIO","SHOW DETAILS"
"1664542","LEDNEWEL & SON TRUCKING, LLC.","DOMESTIC LIMITED LIABILITY COMPANY","12/06/2006","-","Active","--","-","-","SHOW DETAILS"
"434584","LEE EVERDEN & SON, INC.","CORPORATION FOR PROFIT","01/22/1973","-","Dead","NORTH OLMSTED","CUYAHOGA","OHIO","SHOW DETAILS"
"657106","LEE SPANGLER & SON, INC.","CORPORATION FOR PROFIT","06/17/1985","12/29/1997","Cancelled","CINCINNATI","HAMILTON","OHIO","SHOW DETAILS"
"2349623","LEFFLER BUILDERS & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","12/10/2014","-","Active","--","-","-","SHOW DETAILS"
"2349625","LEFFLER BUILDERS & SON, LLC","REGISTERED TRADE NAME","12/10/2014","12/10/2024","Active","--","-","-","SHOW DETAILS"
"RN154244","LEMMONS & SON","REGISTERED TRADE NAME","02/18/1992","02/18/2002","Cancelled","--","-","-","SHOW DETAILS"
"536514","LEONARD & SON TRUCKING, INC.","CORPORATION FOR PROFIT","06/04/1979","-","Cancelled","SPENCER","MEDINA","OHIO","SHOW DETAILS"
"1705398","LEONE & SON CEMENT CONTRACTING, INC.","CORPORATION FOR PROFIT","06/07/2007","-","Dead","SEVEN HILLS-","CUYAHOGA","-","SHOW DETAILS"
"745047","LEROY & SON, INC.","CORPORATION FOR PROFIT","03/13/1989","-","Cancelled","DAYTON","MONTGOMERY","OHIO","SHOW DETAILS"
"271115","LES J. SCHIPPEL & SON CONTRACTORS, INC.","CORPORATION FOR PROFIT","05/07/1958","-","Dead","SANDUSKY","ERIE","OHIO","SHOW DETAILS"
"546433","LES LINDEMAN & SON, INC.","FOREIGN CORPORATION","11/05/1979","-","Cancelled","-","-","MICHIGAN","SHOW DETAILS"
"517650","LES MUELLER & SON, INC.","CORPORATION FOR PROFIT","06/12/1978","-","Dead","CINCINNATI","HAMILTON","OHIO","SHOW DETAILS"
"260247","LESTER HECK & SON, INC.","CORPORATION FOR PROFIT","01/02/1957","-","Dead","CHAGRIN FALLS","CUYAHOGA","OHIO","SHOW DETAILS"
"2301688","LEVI AND SON CONSTRUCTION LLC","DOMESTIC LIMITED LIABILITY COMPANY","06/06/2014","-","Active","--","-","-","SHOW DETAILS"
"1185867","LEWIS  & SON ELECTRIC, L.L.C.","DOMESTIC LIMITED LIABILITY COMPANY","09/27/2000","09/27/2030","Dead","--","-","-","SHOW DETAILS"
"1242262","LEWIS & SON ELECTRIC, INC.","CORPORATION FOR PROFIT","07/09/2001","-","Active","ZANESVILLE-","MUSKINGUM","-","SHOW DETAILS"
"1221508","LEWIS & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/15/2001","03/15/2011","Active","--","-","-","SHOW DETAILS"
"2404118","LIFE IN THE SON CAFE","CORPORATION FOR NON-PROFIT","06/15/2015","06/15/2020","Active","ALLIANCE-","STARK","-","SHOW DETAILS"
"4047747","LIFE IN THE SON MINISTRIES","CORPORATION FOR NON-PROFIT","07/06/2017","10/17/2023","Dead","ALLIANCE-","STARK","-","SHOW DETAILS"
"1761555","LINDSAY & SON PLUMBING & HEATING, INC.","FICTITIOUS NAMES","02/22/2008","02/22/2013","Cancelled","--","-","-","SHOW DETAILS"
"2184960","LINDSAY & SON PLUMBING AND HEATING, INC.","FICTITIOUS NAMES","03/22/2013","03/22/2023","Active","--","-","-","SHOW DETAILS"
"473459","LININGER & SON, INC.","CORPORATION FOR PROFIT","11/06/1975","-","Cancelled","AKRON","SUMMIT","OHIO","SHOW DETAILS"
"479611","LINSCOTT & SON TIRE CO., INC.","CORPORATION FOR PROFIT","04/01/1976","-","Active","ZANESVILLE","MUSKINGUM","OHIO","SHOW DETAILS"
"1631686","LIPPS & SON CONSTRUCTION COMPANY","CORPORATION FOR PROFIT","06/23/2006","-","Active","CINCINNATI-","HAMILTON","-","SHOW DETAILS"
"908591","LIPPS & SON, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","06/19/1995","06/19/2025","Active","-","-","OHIO","SHOW DETAILS"
"2031950","LISK AND SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/01/2011","-","Active","--","-","-","SHOW DETAILS"
"701059","LITTLE & SON ASPHALT PAVING, INC.","CORPORATION FOR PROFIT","05/12/1987","-","Active","MCCOMB","HANCOCK","OHIO","SHOW DETAILS"
"302259","LITTLE AND SON, INC.","CORPORATION FOR PROFIT","07/15/1961","-","Active","MCCOMB","HANCOCK","OHIO","SHOW DETAILS"
"4146106","LITWIN & SON HEATING AND AIR","FICTITIOUS NAMES","03/05/2018","03/05/2023","Active","--","-","-","SHOW DETAILS"
"4349579","LK & SON REAL ESTATE INVESTMENT LLC","DOMESTIC LIMITED LIABILITY COMPANY","06/19/2019","-","Active","--","-","-","SHOW DETAILS"
"1425221","LLOYD AND SON TRUCKING INC","CORPORATION FOR PROFIT","11/24/2003","-","Dead","BROOK PARK-","CUYAHOGA","-","SHOW DETAILS"
"4173580","LOESING & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","04/30/2018","-","Active","--","-","-","SHOW DETAILS"
"1476319","LOGAN & SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/12/2004","-","Active","--","-","-","SHOW DETAILS"
"572034","LOMBARDI & SON MEATS, INC.","CORPORATION FOR PROFIT","03/31/1981","-","Cancelled","SEVEN HILLS","CUYAHOGA","OHIO","SHOW DETAILS"
"1375314","LONG & SON , INC.","CORPORATION FOR PROFIT","03/14/2003","-","Cancelled","YORK TOWNSHIP-","SANDUSKY","-","SHOW DETAILS"
"258085","LONGACRE AND SON, INC.","CORPORATION FOR PROFIT","09/18/1956","-","Cancelled","MEDINA","MEDINA","OHIO","SHOW DETAILS"
"975521","LONGMAN & SON, INC.","CORPORATION FOR PROFIT","04/05/1997","-","Dead","DAYTON","MONTGOMERY","OHIO","SHOW DETAILS"
"4298573","LORETTA'S SON MUSIC PUBLISHING LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/26/2019","-","Active","--","-","-","SHOW DETAILS"
"322750","LOUIS A. BODNAR & SON FUNERAL CHAPEL, INC.","CORPORATION FOR PROFIT","08/16/1963","-","Active","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"193650","LOUIS A. SHAPERO & SON, INC.","CORPORATION FOR PROFIT","03/18/1946","-","Dead","AMBERLEY VILLAGE","HAMILTON","OHIO","SHOW DETAILS"
"640690","LOUIS LEE LENGACHER & SON, INC.","FOREIGN CORPORATION","09/10/1984","-","Cancelled","null","Conversion","INDIANA","SHOW DETAILS"
"233391","LOUIS LEV & SON, INC.","CORPORATION FOR PROFIT","04/27/1953","-","Cancelled","YOUNGSTOWN","MAHONING","OHIO","SHOW DETAILS"
"273230","LOUIS SPECTOR & SON, INC.","CORPORATION FOR PROFIT","08/07/1958","-","Cancelled","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"503117","LOUIS T. OLLESHEIMER & SON OF OHIO, INC.","FOREIGN CORPORATION","08/23/1977","-","Active","-","-","MICHIGAN","SHOW DETAILS"
"409637","LOUIS T. OLLESHEIMER & SON, INC.","FOREIGN CORPORATION","04/20/1971","-","Cancelled","null","Conversion","MICHIGAN","SHOW DETAILS"
"1405523","LOWERY & SON CONSTRUCTION, LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/14/2003","-","Active","--","-","-","SHOW DETAILS"
"2036327","LOYAL SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","07/21/2011","-","Active","--","-","-","SHOW DETAILS"
"1251681","LUDWIG AND SON CONSTRUCTION CO.","CORPORATION FOR PROFIT","09/11/2001","-","Dead","ZANESVILLE-","MUSKINGUM","-","SHOW DETAILS"
"2329885","LUIGI VITALE & SON CONSTRUCTION, LLC","DOMESTIC LIMITED LIABILITY COMPANY","09/24/2014","-","Active","--","-","-","SHOW DETAILS"
"2109699","LUMPKIN & SON AUTO REPAIR","REGISTERED TRADE NAME","05/22/2012","05/22/2017","Cancelled","--","-","-","SHOW DETAILS"
"486961","LYMAN SHEELY & SON, INC.","CORPORATION FOR PROFIT","09/17/1976","-","Cancelled","HOLLAND","LUCAS","OHIO","SHOW DETAILS"
"2237909","M C & SON QUALITY CONCRETE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","10/11/2013","-","Active","--","-","-","SHOW DETAILS"
"1680645","M P & SON LANDSCAPING & LAWN CARE","FICTITIOUS NAMES","02/20/2007","02/20/2022","Active","--","-","-","SHOW DETAILS"
"471871","M. AMATO & SON, INC.","CORPORATION FOR PROFIT","09/29/1975","-","Cancelled","MAYFIELD HEIGHTS","CUYAHOGA","OHIO","SHOW DETAILS"
"513413","M. APPELBAUM & SON, INC.","CORPORATION FOR PROFIT","03/23/1978","-","Cancelled","EUCLID","CUYAHOGA","OHIO","SHOW DETAILS"
"278708","M. B. MEISNER & SON, INC.","CORPORATION FOR PROFIT","03/05/1959","-","Cancelled","UNIVERSITY HTS","Conversion","OHIO","SHOW DETAILS"
"LL10634","M. E. WILSON & SON, LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/18/1998","03/18/2028","Active","-","-","OHIO","SHOW DETAILS"
"262134","M. F. VELOTTA & SON, INC.","CORPORATION FOR PROFIT","03/19/1957","-","Cancelled","SOLON","CUYAHOGA","OHIO","SHOW DETAILS"
"315401","M. H. ITTS & SON, INC.","CORPORATION FOR PROFIT","11/17/1962","-","Dead","YOUNGSTOWN","MAHONING","OHIO","SHOW DETAILS"
"1151686","M. J. RISNER & SON TRUCKING, INC.","CORPORATION FOR PROFIT","02/08/2000","-","Active","LAFAYETTE-","ALLEN","-","SHOW DETAILS"
"721868","M. LOSCHIAVO & SON, INC.","CORPORATION FOR PROFIT","04/01/1988","-","Cancelled","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"153326","M. MARSH AND SON","FOREIGN CORPORATION","11/28/1932","-","Active","-","-","WEST VIRGINIA","SHOW DETAILS"
"3852073","M. MAURITS & SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","01/19/2016","-","Active","--","-","-","SHOW DETAILS"
"672442","M. R. TAYLOR & SON CONSTRUCTION, INC.","CORPORATION FOR PROFIT","02/27/1986","-","Dead","LOVELAND","CLERMONT","OHIO","SHOW DETAILS"
"692520","M. SHARNSKY & SON TRUCKING, INCORPORATED","CORPORATION FOR PROFIT","01/02/1987","-","Cancelled","CUYAHOGA FALLS","SUMMIT","OHIO","SHOW DETAILS"
"500567","M.C. CUNNINGHAM & SON, INC.","CORPORATION FOR PROFIT","06/30/1977","-","Cancelled","HUDSON","SUMMIT","OHIO","SHOW DETAILS"
"1228041","M.F. VELOTTA & SON, INC.","CORPORATION FOR PROFIT","05/11/2001","-","Cancelled","ASHTABULA-","ASHTABULA","-","SHOW DETAILS"
"2322095","M.F. VELOTTA AND SON INC.","FICTITIOUS NAMES","08/26/2014","08/26/2019","Cancelled","--","-","-","SHOW DETAILS"
"1306979","M.H. & SON MACHINING & WELDING CO.","CORPORATION FOR PROFIT","03/18/2002","-","Active","SANDUSKY-","ERIE","-","SHOW DETAILS"
"1420542","M.O. THOMAS & SON EXCAVATING LLC","DOMESTIC LIMITED LIABILITY COMPANY","10/29/2003","-","Active","--","-","-","SHOW DETAILS"
"438507","M.P. TANCER & SON, INC.","CORPORATION FOR PROFIT","04/23/1973","-","Cancelled","EAST PALESTINE","COLUMBIANA","OHIO","SHOW DETAILS"
"1275701","M.R. HANCOCK & SON LTD.","DOMESTIC LIMITED LIABILITY COMPANY","12/03/2001","-","Active","--","-","-","SHOW DETAILS"
"974208","M.R. HANCOCK & SON, INC.","CORPORATION FOR PROFIT","03/13/1997","-","Cancelled","BRYAN","WILLIAMS","OHIO","SHOW DETAILS"
"1603707","M.V. CRAWFORD & SON CONCRETE, LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/24/2006","-","Active","--","-","-","SHOW DETAILS"
"RN201075","MAC & SON CONSTRUCTION","REGISTERED TRADE NAME","04/28/1995","04/28/2000","Cancelled","--","-","-","SHOW DETAILS"
"1925568","MAD SON MOTORS LLC","DOMESTIC LIMITED LIABILITY COMPANY","03/30/2010","-","Active","--","-","-","SHOW DETAILS"
"961935","MADEWELL & SON, INC.","CORPORATION FOR PROFIT","12/17/1996","-","Active","PAINESVILLE","LAKE","OHIO","SHOW DETAILS"
"1800227","MALLOY AND SON DEVELOPMENT LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/14/2008","-","Active","--","-","-","SHOW DETAILS"
"RN60509","MAMA LEONE & SON","REGISTERED TRADE NAME","04/09/1981","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"499679","MANOSKY & SON, INC.","CORPORATION FOR PROFIT","06/15/1977","-","Cancelled","ELYRIA","LORAIN","OHIO","SHOW DETAILS"
"510900","MANSELL THEAKER & SON EXCAVATING, INC.","CORPORATION FOR PROFIT","02/03/1978","-","Active","BRIDGEPORT","BELMONT","OHIO","SHOW DETAILS"
"773799","MARC A. WEINBERGER & SON LANDSCAPE & DESIGN CO., INC.","CORPORATION FOR PROFIT","05/21/1990","-","Cancelled","DORSET","ASHTABULA","OHIO","SHOW DETAILS"
"1668917","MARCO AND SON WINE OHIO, INC.","CORPORATION FOR PROFIT","12/28/2006","-","Cancelled","CINCINNATI-","HAMILTON","-","SHOW DETAILS"
"1441528","MARCONI & SON CONCRETE, INC","CORPORATION FOR PROFIT","02/12/2004","-","Active","MIDDLETOWN-","BUTLER","-","SHOW DETAILS"
"2189098","MARCUM & SON BUILDERS, LLC","DOMESTIC LIMITED LIABILITY COMPANY","04/05/2013","-","Active","--","-","-","SHOW DETAILS"
"RN190519","MARCUM & SON BUILDING","REGISTERED TRADE NAME","08/23/1994","08/23/1999","Cancelled","--","-","-","SHOW DETAILS"
"1135689","MARCUM & SON BUILDING","REGISTERED TRADE NAME","01/21/2000","01/21/2010","Cancelled","--","-","-","SHOW DETAILS"
"2219445","MARCUM & SON LANDSCAPING","FICTITIOUS NAMES","08/02/2013","08/02/2018","Cancelled","--","-","-","SHOW DETAILS"
"949689","MARCUSSEN & SON DELIVERY, INC.","CORPORATION FOR PROFIT","08/06/1996","-","Cancelled","OBERLIN","LORAIN","OHIO","SHOW DETAILS"
"467082","MARGARUM AND SON FUNERAL HOME, INC.","CORPORATION FOR PROFIT","05/23/1975","-","Cancelled","GAHANNA","FRANKLIN","OHIO","SHOW DETAILS"
"591701","MARINI & SON, INC.","CORPORATION FOR PROFIT","03/24/1982","-","Dead","NORTH ROYALTON","CUYAHOGA","OHIO","SHOW DETAILS"
"CP2980","MARION NEWMAN & SON, INC.","CORPORATION FOR PROFIT","01/18/1997","-","Active","BOWLING GREEN","WOOD","OHIO","SHOW DETAILS"
"4265620","MARK FUHRMAN & SON MOBILE MOWER SERVICE","REGISTERED TRADE NAME","12/10/2018","12/10/2023","Active","--","-","-","SHOW DETAILS"
"1064805","MARK SHAW AUCTIONEER AND SON","REGISTERED TRADE NAME","02/01/1999","02/01/2004","Cancelled","--","-","-","SHOW DETAILS"
"1224335","MARK WEBER & SON CONSTRUCTION L.L.C.","DOMESTIC LIMITED LIABILITY COMPANY","04/23/2001","-","Active","--","-","-","SHOW DETAILS"
"FN6820","MARTIN & SON ELECTRIC","FICTITIOUS NAMES","12/27/1978","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"1954528","MARTINEZ AND SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","08/06/2010","-","Active","--","-","-","SHOW DETAILS"
"489365","MARVIN K. WYATT & SON CONSTRUCTION CO., INC.","CORPORATION FOR PROFIT","11/10/1976","-","Active","GRAFTON","LORAIN","OHIO","SHOW DETAILS"
"1580838","MARZAVAS & SON, INC.","CORPORATION FOR PROFIT","11/07/2005","-","Active","LORAIN-","LORAIN","-","SHOW DETAILS"
"523638","MASON & SON, INC.","CORPORATION FOR PROFIT","10/02/1978","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"2093521","MATT & SON LANDSCAPING","FICTITIOUS NAMES","03/21/2012","03/21/2017","Cancelled","--","-","-","SHOW DETAILS"
"1403882","MATTHEW & SON CARPET & TILE","REGISTERED TRADE NAME","08/04/2003","08/04/2008","Cancelled","--","-","-","SHOW DETAILS"
"1978885","MATTHEW & SON CARPET & TILE COMPANY LLC","DOMESTIC LIMITED LIABILITY COMPANY","11/22/2010","-","Active","--","-","-","SHOW DETAILS"
"1276108","MATTHEW & SON, INC.","CORPORATION FOR PROFIT","12/04/2001","-","Cancelled","TOLEDO-","LUCAS","-","SHOW DETAILS"
"361842","MAX BURKONS SON CONSTRUCTION","CORPORATION FOR PROFIT","06/13/1967","-","Cancelled","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"798885","MAXIMOVICH AND SON INCORPORATED","CORPORATION FOR PROFIT","06/26/1991","-","Cancelled","STOW","SUMMIT","OHIO","SHOW DETAILS"
"584079","MAY & SON TRUCKING, INC.","CORPORATION FOR PROFIT","10/28/1981","-","Cancelled","GARFIELD HEIGHTS","CUYAHOGA","OHIO","SHOW DETAILS"
"4041558","MAYWOOD AND SON LLC","DOMESTIC LIMITED LIABILITY COMPANY","06/20/2017","-","Active","--","-","-","SHOW DETAILS"
"1995470","MAZANEC & SON PROPERTIES, LTD.","DOMESTIC LIMITED LIABILITY COMPANY","02/04/2011","-","Active","--","-","-","SHOW DETAILS"
"923263","MAZEY & SON CUSTOM BUILDERS, INC.","CORPORATION FOR PROFIT","11/20/1995","-","Cancelled","BARBERTON","SUMMIT","OHIO","SHOW DETAILS"
"451901","MC CREATH & SON OF HAMPTON ROADS, INC.","FOREIGN CORPORATION","04/09/1974","-","Active","-","-","DELAWARE","SHOW DETAILS"
"473045","MC MURRAY & SON, INC.","CORPORATION FOR PROFIT","10/27/1975","-","Cancelled","CLEVELAND","CUYAHOGA","OHIO","SHOW DETAILS"
"509033","MC NEAL & SON, INCORPORATED","CORPORATION FOR PROFIT","12/27/1977","-","Cancelled","COLUMBUS","FRANKLIN","OHIO","SHOW DETAILS"
"798961","MCCREERY & SON, INC.","CORPORATION FOR PROFIT","07/01/1991","-","Dead","TOLEDO","LUCAS","OHIO","SHOW DETAILS"
"RN148241","MCCREERY & SON, INC.","REGISTERED TRADE NAME","08/05/1991","-","Cancelled","-","Conversion","-","SHOW DETAILS"
"2268632","MCDANIEL AND SON TRUCKING LLC","DOMESTIC LIMITED LIABILITY COMPANY","02/13/2014","-","Active","--","-","-","SHOW DETAILS"
"306882","MCDONALD AND SON, INC.","CORPORATION FOR PROFIT","01/05/1962","-","Active","WASHINGTON C H","FAYETTE","OHIO","SHOW DETAILS"
